plot_id,rep,block,range,column,entry,location,planting_date,trt,byd,ptht,yield,ndvi_033018,ndvi_040418,ndvi_041218,ndvi_041918,ndvi_042318,ndvi_051618,ndvi_061318,ndvi_phi1,ndvi_phi2,ndvi_phi3,pthtd_033018,pthtd_040418,pthtd_041218,pthtd_041918,pthtd_042318,pthtd_051618,pthtd_061318,pthtd_phi1,pthtd_phi2,pthtd_phi3
18BYD00001,1,1,1,1,KS120428M~7,Ashland,9/19/17,Untreated,5,0.61,2710,0.44,0.72,0.68,0.73,0.72,0.65,0.28,0.73544605,23.46349877,-0.089699373,0.119,0.197,0.246,0.248,0.267,0.543,0.633,0.708016112,-10.97372514,0.049676436
18BYD00002,1,1,1,2,KS120300M~3,Ashland,9/19/17,Untreated,80,0.6,3020,0.51,0.74,0.73,0.76,0.77,0.66,0.27,0.78235845,21.62352591,-0.08338983,0.146,0.208,0.244,0.258,0.277,0.53,0.616,0.716098656,-9.886404649,0.044644192
18BYD00003,1,1,1,3,KS120741M~1,Ashland,9/19/17,Untreated,2,0.66,3550,0.4,0.68,0.69,0.77,0.79,0.74,0.31,0.78212181,31.04649243,-0.117855342,0.07,0.134,0.183,0.207,0.224,0.54,0.654,0.697187777,-14.91032658,0.066674045
18BYD00004,1,1,1,4,Art,Ashland,9/19/17,Untreated,25,0.58,3690,0.43,0.7,0.73,0.78,0.8,0.66,0.26,0.814643857,20.45100049,-0.079441689,0.094,0.147,0.207,0.219,0.239,0.2,0.623,0.697187831,-14.91032445,0.066674035
18BYD00005,1,1,1,5,KS120414M~8,Ashland,9/19/17,Untreated,15,0.58,2300,0.38,0.67,0.66,0.69,0.72,0.64,0.26,0.711059915,25.849944,-0.098883422,0.083,0.153,0.197,0.2,0.213,0.299,0.575,0.697187831,-14.91032445,0.066674035
18BYD00006,1,1,2,5,KS120802M~11,Ashland,9/19/17,Untreated,35,0.6,4200,0.43,0.74,0.74,0.77,0.78,0.68,0.23,0.785119168,25.38834965,-0.098390067,0.102,0.162,0.225,0.24,0.25,0.463,0.6,0.692132608,-10.27417311,0.0456112
18BYD00007,1,1,2,4,KS120494M~1,Ashland,9/19/17,Untreated,2,0.6,3790,0.4,0.7,0.72,0.75,0.77,0.64,0.23,0.778477904,22.15003234,-0.086221783,0.105,0.155,0.201,0.218,0.233,0.255,0.573,0.697187831,-14.91032445,0.066674035
18BYD00008,1,1,2,3,Everest,Ashland,9/19/17,Untreated,15,0.57,2860,0.43,0.71,0.7,0.71,0.75,0.64,0.24,0.740172576,24.18230989,-0.093328992,0.107,0.177,0.213,0.225,0.233,0.296,0.548,0.697187831,-14.91032445,0.066674035
18BYD00009,1,1,2,2,KS120557M~10,Ashland,9/19/17,Untreated,80,0.57,2550,0.38,0.67,0.65,0.68,0.72,0.65,0.3,0.703999544,26.54918113,-0.100553072,0.099,0.152,0.213,0.219,0.243,0.476,0.609,0.691434777,-11.31410908,0.05024142
18BYD00010,1,1,2,1,KS120487M~4,Ashland,9/19/17,Untreated,25,0.56,2730,0.42,0.73,0.7,0.74,0.76,0.6,0.27,0.797861905,16.50516929,-0.064343088,0.093,0.171,0.224,0.237,0.247,0.221,0.569,0.697187831,-14.91032445,0.066674035
18BYD00011,1,1,3,1,KS120494M~6,Ashland,9/19/17,Untreated,20,0.5,2740,0.46,0.77,0.72,0.73,0.75,0.6,0.33,0.806825787,13.53376812,-0.052081958,0.128,0.18,0.219,0.225,0.23,0.341,0.556,0.697187831,-14.91032445,0.066674035
18BYD00012,1,1,3,2,Art,Ashland,9/19/17,Untreated,80,0.6,2910,0.49,0.78,0.76,0.78,0.81,0.68,0.3,0.816973281,20.12717178,-0.077429658,0.12,0.174,0.225,0.234,0.254,0.425,0.619,0.989959287,-7.589922318,0.03042265
18BYD00013,1,1,3,3,KS120487M~3,Ashland,9/19/17,Untreated,5,0.58,3390,0.43,0.73,0.73,0.77,0.8,0.68,0.24,0.79745006,24.10265396,-0.093435721,0.107,0.177,0.245,0.252,0.265,0.445,0.631,0.848383485,-8.22125414,0.034805227
18BYD00014,1,1,3,4,KS120126M~6,Ashland,9/19/17,Untreated,5,0.64,4330,0.44,0.76,0.78,0.82,0.83,0.76,0.24,0.828859545,30.6072797,-0.117996551,0.095,0.162,0.226,0.231,0.248,0.565,0.644,0.694430583,-13.63961005,0.061862323
18BYD00015,1,1,3,5,KS120494M~5,Ashland,9/19/17,Untreated,1,0.65,4150,0.49,0.79,0.8,0.83,0.84,0.75,0.22,0.841026654,29.01639479,-0.112563962,0.098,0.153,0.196,0.224,0.249,0.55,0.577,0.624379349,-14.80639374,0.067868982
18BYD00016,1,1,4,5,KS120302M~1,Ashland,9/19/17,Untreated,10,0.62,3740,0.4,0.72,0.73,0.78,0.79,0.73,0.27,0.78860431,29.68074602,-0.113609253,0.079,0.154,0.195,0.21,0.215,0.488,0.625,0.711676928,-12.03461067,0.053087373
18BYD00017,1,1,4,4,Everest,Ashland,9/19/17,Untreated,2,0.61,3950,0.48,0.77,0.77,0.81,0.82,0.72,0.2,0.822272099,28.34894903,-0.110429306,0.119,0.165,0.226,0.228,0.241,0.487,0.613,0.712474109,-10.2843506,0.045581954
18BYD00018,1,1,4,3,KS120069M~2,Ashland,9/19/17,Untreated,2,0.66,4200,0.49,0.76,0.75,0.79,0.81,0.75,0.23,0.802103446,33.29761822,-0.128124209,0.135,0.187,0.234,0.262,0.274,0.578,0.649,0.721086648,-11.98636633,0.054446725
18BYD00019,1,1,4,2,KS120717M~11,Ashland,9/19/17,Untreated,0,0.58,3810,0.52,0.8,0.79,0.81,0.82,0.74,0.24,0.820461676,28.74928095,-0.110984329,0.166,0.218,0.273,0.268,0.275,0.541,0.608,0.727163904,-8.887657997,0.040186917
18BYD00020,1,1,4,1,KS120843M~3,Ashland,9/19/17,Untreated,40,0.63,3380,0.54,0.81,0.75,0.8,0.81,0.68,0.26,0.826494889,21.37131758,-0.082963866,0.155,0.203,0.25,0.262,0.278,0.556,0.631,0.715218187,-10.5775961,0.048093279
18BYD00021,1,1,5,1,KS120580M~7,Ashland,9/19/17,Untreated,15,0.75,4370,0.51,0.79,0.75,0.82,0.81,0.73,0.28,0.824779917,25.11792183,-0.09656663,0.16,0.227,0.287,0.3,0.316,0.629,0.758,0.877695681,-10.26121658,0.045932406
18BYD00022,1,1,5,2,KS120493M~3,Ashland,9/19/17,Untreated,0,0.68,4860,0.51,0.79,0.78,0.84,0.85,0.82,0.28,0.845591216,39.1158145,-0.149134588,0.138,0.197,0.267,0.276,0.282,0.591,0.687,0.776440353,-11.07868406,0.050028016
18BYD00023,1,1,5,3,KS120559M~1,Ashland,9/19/17,Untreated,5,0.67,4400,0.49,0.76,0.75,0.78,0.8,0.78,0.21,0.790031774,50.29735654,-0.192184837,0.166,0.206,0.254,0.268,0.275,0.559,0.619,0.710608516,-10.12073806,0.046139025
18BYD00024,1,1,5,4,Art,Ashland,9/19/17,Untreated,40,0.67,4160,0.49,0.78,0.79,0.82,0.83,0.75,0.26,0.830932899,27.99982476,-0.107815549,0.135,0.181,0.248,0.254,0.269,0.568,0.685,0.787928504,-11.07066979,0.049367512
18BYD00025,1,1,5,5,KS120148M~4,Ashland,9/19/17,Untreated,5,0.7,3890,0.51,0.8,0.79,0.83,0.83,0.8,0.21,0.83068739,40.34563874,-0.155166147,0.172,0.21,0.259,0.266,0.285,0.622,0.684,0.767726918,-11.20831767,0.050960506
18BYD00026,1,1,6,5,KS120558M~1,Ashland,9/19/17,Untreated,5,0.65,4320,0.51,0.81,0.81,0.84,0.84,0.8,0.23,0.841331416,36.60131138,-0.140744861,0.143,0.205,0.249,0.269,0.281,0.546,0.642,0.72667571,-10.45436358,0.047358999
18BYD00027,1,1,6,4,KS120428M~6,Ashland,9/19/17,Untreated,1,0.68,4260,0.45,0.75,0.75,0.78,0.78,0.77,0.24,0.780110498,48.24061438,-0.183714417,0.114,0.177,0.237,0.242,0.252,0.576,0.67,0.741278773,-12.5270112,0.056391139
18BYD00028,1,1,6,3,Everest,Ashland,9/19/17,Untreated,0,0.68,4360,0.5,0.76,0.76,0.8,0.82,0.77,0.2,0.811044845,37.56720192,-0.144884881,0.151,0.196,0.249,0.265,0.278,0.53,0.62,0.707608443,-10.06556733,0.045657366
18BYD00029,1,1,6,2,KS120435M~4,Ashland,9/19/17,Untreated,35,0.67,4310,0.46,0.74,0.74,0.8,0.81,0.74,0.28,0.810146419,27.97502266,-0.10716725,0.118,0.179,0.231,0.238,0.25,0.56,0.651,0.725347996,-11.99009107,0.053945646
18BYD00030,1,1,6,1,KS120487M~10,Ashland,9/19/17,Untreated,15,0.62,3980,0.46,0.77,0.74,0.81,0.81,0.69,0.23,0.82608349,23.6353571,-0.092090116,0.114,0.197,0.254,0.274,0.283,0.539,0.643,0.706764769,-11.3120685,0.051434727
18BYD00031,1,1,7,1,KS120914M~13,Ashland,9/19/17,Untreated,20,0.7,3990,0.53,0.81,0.78,0.81,0.81,0.74,0.24,0.814953678,29.30124045,-0.113014783,0.15,0.208,0.263,0.277,0.292,0.581,0.694,0.791470235,-10.41287439,0.046779229
18BYD00032,1,1,7,2,KS120428M~2,Ashland,9/19/17,Untreated,15,0.68,3520,0.49,0.77,0.73,0.75,0.76,0.77,0.26,0.829900848,32.11681264,-0.1237417,0.167,0.211,0.268,0.278,0.285,0.59,0.66,0.697187831,-14.91032445,0.066674035
18BYD00033,1,1,7,3,KS120414M~1,Ashland,9/19/17,Untreated,20,0.65,3850,0.52,0.78,0.76,0.77,0.78,0.77,0.27,0.775011285,53.4431612,-0.202506828,0.183,0.228,0.265,0.267,0.274,0.501,0.622,0.697187831,-14.91032445,0.066674035
18BYD00034,1,1,7,4,Art,Ashland,9/19/17,Untreated,30,0.65,3930,0.52,0.8,0.81,0.83,0.84,0.74,0.24,0.843761169,26.66408957,-0.103322782,0.133,0.188,0.249,0.255,0.271,0.582,0.67,0.746091992,-11.73005911,0.053022449
18BYD00035,1,1,7,5,KS120428M~4,Ashland,9/19/17,Untreated,0,0.65,3640,0.51,0.8,0.78,0.79,0.79,0.74,0.26,0.792881986,31.29272486,-0.119889001,0.154,0.204,0.254,0.261,0.27,0.568,0.664,0.756512225,-10.63525419,0.047836967
18BYD00036,1,1,8,5,KS120269M~5,Ashland,9/19/17,Untreated,35,0.68,3920,0.48,0.81,0.8,0.8,0.81,0.74,0.27,0.809869442,28.47612801,-0.10924832,0.137,0.196,0.243,0.254,0.272,0.549,0.671,0.783349875,-10.28482691,0.045675334
18BYD00037,1,1,8,4,Everest,Ashland,9/19/17,Untreated,10,0.61,3870,0.53,0.83,0.83,0.84,0.85,0.74,0.19,0.852803423,28.64955302,-0.111983987,0.146,0.197,0.257,0.259,0.267,0.537,0.629,0.730567974,-9.919241118,0.044678336
18BYD00038,1,1,8,3,KS120494M~11,Ashland,9/19/17,Untreated,2,0.67,3920,0.5,0.78,0.78,0.81,0.83,0.78,0.21,0.821080005,37.26770889,-0.143580627,0.12,0.159,0.202,0.226,0.251,0.569,0.583,0.631694618,-14.48628111,0.066564905
18BYD00039,1,1,8,2,KS120246M~3,Ashland,9/19/17,Untreated,40,0.68,4210,0.56,0.86,0.82,0.82,0.83,0.77,0.27,0.828168098,30.88265132,-0.118386019,0.2,0.245,0.294,0.312,0.32,0.6,0.651,0.697187831,-14.91032445,0.066674035
18BYD00040,1,1,8,1,KS120435M~3,Ashland,9/19/17,Untreated,10,0.63,3780,0.46,0.8,0.77,0.8,0.81,0.72,0.29,0.81503572,24.44561584,-0.093781621,0.107,0.175,0.219,0.234,0.239,0.525,0.616,0.694092832,-11.77278447,0.052922039
18BYD00041,1,1,9,1,KS120331M~17,Ashland,9/19/17,Untreated,15,0.66,4170,0.55,0.83,0.78,0.82,0.83,0.72,0.27,0.838727548,23.61631222,-0.091243551,0.167,0.219,0.272,0.288,0.308,0.553,0.602,0.673433959,-10.00418339,0.046485179
18BYD00042,1,1,9,2,Art,Ashland,9/19/17,Untreated,80,0.67,2910,0.56,0.82,0.78,0.82,0.84,0.72,0.3,0.847512818,21.77183655,-0.083800697,0.152,0.189,0.254,0.258,0.28,0.565,0.648,0.729903882,-11.15721342,0.050609342
18BYD00043,1,1,9,3,KS120580M~6,Ashland,9/19/17,Untreated,20,0.71,3450,0.45,0.76,0.73,0.77,0.79,0.72,0.27,0.784232507,28.65405823,-0.109733199,0.151,0.23,0.275,0.3,0.318,0.635,0.681,0.745622853,-12.04817191,0.055732786
18BYD00044,1,1,9,4,KS120554M~5,Ashland,9/19/17,Untreated,10,0.65,3780,0.48,0.78,0.77,0.82,0.83,0.71,0.25,0.840173221,23.57852938,-0.09152959,0.128,0.18,0.224,0.241,0.249,0.575,0.621,0.683614086,-12.94069094,0.058985285
18BYD00045,1,1,9,5,KS120461M~5,Ashland,9/19/17,Untreated,15,0.57,3610,0.49,0.79,0.77,0.8,0.81,0.71,0.22,0.813550571,26.88623122,-0.104417037,0.122,0.18,0.219,0.235,0.25,0.514,0.584,0.645281677,-11.42677156,0.051995324
18BYD00046,1,1,10,5,KS120646M~5,Ashland,9/19/17,Untreated,70,0.62,3230,0.54,0.81,0.8,0.83,0.83,0.72,0.26,0.844618331,23.66582859,-0.091671863,0.168,0.222,0.267,0.276,0.288,0.533,0.623,0.755255573,-8.440072236,0.037825914
18BYD00047,1,1,10,4,KS120642M~12,Ashland,9/19/17,Untreated,20,0.63,3690,0.47,0.76,0.77,0.81,0.82,0.72,0.21,0.82276187,27.75764628,-0.10797424,0.123,0.177,0.226,0.238,0.249,0.515,0.55,0.603831717,-12.17274194,0.056220406
18BYD00048,1,1,10,3,Everest,Ashland,9/19/17,Untreated,5,0.66,3310,0.53,0.79,0.78,0.81,0.83,0.73,0.21,0.826534565,28.57330063,-0.111053302,0.157,0.202,0.245,0.26,0.265,0.516,0.572,0.697187831,-14.91032445,0.066674035
18BYD00049,1,1,10,2,KS120029M~3,Ashland,9/19/17,Untreated,30,0.66,3510,0.52,0.78,0.76,0.79,0.81,0.74,0.25,0.803535877,30.2924616,-0.116433519,0.144,0.186,0.243,0.242,0.266,0.567,0.626,0.70264016,-11.75711613,0.053478393
18BYD00050,1,1,10,1,KS120487M~7,Ashland,9/19/17,Untreated,5,0.62,3890,0.5,0.81,0.78,0.83,0.84,0.7,0.25,0.85685963,21.91410293,-0.08540182,0.144,0.207,0.262,0.276,0.296,0.561,0.609,0.6677724,-11.46901557,0.053196309
18BYD00051,1,1,11,1,KS120592M~1,Ashland,9/19/17,Untreated,50,0.69,3500,0.44,0.76,0.7,0.75,0.75,0.64,0.27,0.771516901,20.41178437,-0.078769549,0.11,0.176,0.233,0.253,0.277,0.626,0.706,0.768526584,-13.9530592,0.063195909
18BYD00052,1,1,11,2,Art,Ashland,9/19/17,Untreated,80,0.63,2850,0.5,0.78,0.75,0.77,0.79,0.65,0.3,0.813778111,17.90997127,-0.069102953,0.129,0.174,0.231,0.24,0.252,0.487,0.606,0.716317937,-9.988366098,0.04431593
18BYD00053,1,1,11,3,KS120148M~7,Ashland,9/19/17,Untreated,5,0.65,3330,0.48,0.75,0.74,0.77,0.78,0.73,0.23,0.77692303,33.61473077,-0.129142712,0.159,0.201,0.242,0.259,0.278,0.587,0.621,0.691084508,-11.76499055,0.05406686
18BYD00054,1,1,11,4,KS120380M~1,Ashland,9/19/17,Untreated,10,0.67,4480,0.49,0.77,0.78,0.82,0.82,0.72,0.24,0.830692919,25.5612471,-0.099108992,0.129,0.188,0.238,0.25,0.262,0.546,0.602,0.664727461,-11.76813879,0.053883079
18BYD00055,1,1,11,5,KS120487M~9,Ashland,9/19/17,Untreated,10,0.63,3030,0.49,0.78,0.76,0.79,0.8,0.66,0.24,0.818927251,21.18290211,-0.082640552,0.125,0.179,0.234,0.249,0.257,0.497,0.607,0.703449129,-10.19514985,0.045652394
18BYD00056,1,1,12,5,KS120905M~6,Ashland,9/19/17,Untreated,15,0.62,3840,0.43,0.79,0.78,0.82,0.81,0.66,0.27,0.856411447,18.18419866,-0.071010949,0.1,0.178,0.234,0.247,0.268,0.47,0.643,0.773044592,-9.576755335,0.041799199
18BYD00057,1,1,12,4,Everest,Ashland,9/19/17,Untreated,5,0.61,3120,0.5,0.78,0.76,0.78,0.79,0.68,0.21,0.795853141,25.69554813,-0.100083774,0.138,0.203,0.246,0.247,0.259,0.48,0.555,0.697187831,-14.91032445,0.066674035
18BYD00058,1,1,12,3,KS120557M~5,Ashland,9/19/17,Untreated,35,0.62,3250,0.49,0.78,0.77,0.81,0.81,0.75,0.25,0.81376282,30.4532149,-0.1171027,0.121,0.189,0.233,0.251,0.257,0.535,0.598,0.662025743,-11.87931778,0.054295617
18BYD00059,1,1,12,2,KS120794M~7,Ashland,9/19/17,Untreated,30,0.63,4300,0.51,0.79,0.75,0.79,0.81,0.74,0.29,0.804414517,28.28351466,-0.108078978,0.141,0.196,0.241,0.255,0.266,0.556,0.583,0.640709499,-11.94436797,0.055322401
18BYD00060,1,1,12,1,KS120148M~5,Ashland,9/19/17,Untreated,40,0.61,2560,0.54,0.81,0.75,0.78,0.8,0.73,0.25,0.793652097,29.99388467,-0.115247828,0.151,0.18,0.222,0.235,0.258,0.551,0.588,0.697187831,-14.91032445,0.066674035
18BYD00061,1,1,13,1,KS120494M~3,Ashland,9/19/17,Untreated,5,0.57,3100,0.48,0.77,0.72,0.74,0.73,0.64,0.32,0.758079761,18.77314338,-0.071486871,0.131,0.183,0.217,0.216,0.231,0.46,0.592,0.697187831,-14.91032445,0.066674035
18BYD00062,1,1,13,2,KS120749M~3,Ashland,9/19/17,Untreated,50,0.63,3370,0.51,0.8,0.75,0.79,0.79,0.71,0.25,0.797550529,26.66474053,-0.102804641,0.136,0.212,0.263,0.271,0.286,0.55,0.576,0.637135374,-11.43922964,0.053320522
18BYD00063,1,1,13,3,Art,Ashland,9/19/17,Untreated,75,0.62,2990,0.48,0.78,0.75,0.78,0.79,0.65,0.28,0.81785444,18.5918875,-0.072084028,0.121,0.185,0.227,0.24,0.255,0.433,0.617,0.697187831,-14.91032445,0.066674035
18BYD00064,1,1,13,4,KS120252M~14,Ashland,9/19/17,Untreated,10,0.61,3340,0.43,0.73,0.73,0.76,0.77,0.67,0.26,0.777723878,23.38265811,-0.090157879,0.117,0.187,0.238,0.24,0.257,0.527,0.594,0.654465521,-11.52518269,0.052673657
18BYD00065,1,1,13,5,KS120487M~5,Ashland,9/19/17,Untreated,5,0.59,2780,0.42,0.78,0.76,0.79,0.8,0.68,0.25,0.811971667,22.62526921,-0.087776388,0.086,0.161,0.222,0.232,0.235,0.453,0.591,0.683460809,-10.35493459,0.045809007
18BYD00066,1,1,14,5,KS120487M~2,Ashland,9/19/17,Untreated,5,0.54,2670,0.42,0.78,0.75,0.78,0.79,0.68,0.25,0.799090062,23.40260637,-0.090600241,0.088,0.166,0.219,0.225,0.236,0.408,0.572,0.697187831,-14.91032445,0.066674035
18BYD00067,1,1,14,4,KS120252M~10,Ashland,9/19/17,Untreated,50,0.59,3570,0.47,0.78,0.76,0.78,0.79,0.7,0.27,0.794615763,24.82120958,-0.095453096,0.123,0.196,0.245,0.253,0.27,0.561,0.626,0.698841072,-11.6519851,0.053074005
18BYD00068,1,1,14,3,Everest,Ashland,9/19/17,Untreated,10,0.63,3580,0.52,0.82,0.79,0.81,0.81,0.73,0.21,0.815533668,29.49482631,-0.114434133,0.155,0.202,0.256,0.264,0.274,0.518,0.584,0.697187831,-14.91032445,0.066674035
18BYD00069,1,1,14,2,KS120554M~7,Ashland,9/19/17,Untreated,2,0.66,3360,0.49,0.77,0.75,0.78,0.78,0.7,0.27,0.788816969,25.27833046,-0.097122017,0.117,0.162,0.205,0.225,0.248,0.594,0.639,0.696784073,-14.0649507,0.063874395
18BYD00070,1,1,14,1,KS120646M~6,Ashland,9/19/17,Untreated,10,0.58,2960,0.4,0.74,0.71,0.73,0.71,0.63,0.3,0.739602178,19.84502786,-0.075753796,0.109,0.181,0.225,0.237,0.239,0.37,0.602,0.697187831,-14.91032445,0.066674035
18BYD00071,1,1,15,1,KS120911M~2,Ashland,9/19/17,Untreated,20,0.64,3850,0.49,0.77,0.79,0.81,0.81,0.77,0.29,0.811995617,32.75995758,-0.124897922,0.131,0.183,0.242,0.25,0.259,0.535,0.628,0.707629156,-11.21900297,0.050662655
18BYD00072,1,1,15,2,KS120487M~1,Ashland,9/19/17,Untreated,2,0.68,3900,0.5,0.77,0.8,0.83,0.84,0.78,0.24,0.837609898,32.67908389,-0.125811074,0.141,0.22,0.281,0.287,0.295,0.58,0.631,0.697187831,-14.91032445,0.066674035
18BYD00073,1,1,15,3,KS120428M~5,Ashland,9/19/17,Untreated,5,0.68,3030,0.46,0.74,0.75,0.77,0.77,0.79,0.26,0.829900848,32.11681264,-0.1237417,0.145,0.19,0.254,0.257,0.267,0.593,0.658,0.739830304,-11.55474665,0.052389429
18BYD00074,1,1,15,4,KS120297M~11,Ashland,9/19/17,Untreated,40,0.62,3410,0.5,0.77,0.78,0.81,0.81,0.73,0.27,0.817917993,26.23913301,-0.100924856,0.148,0.191,0.24,0.254,0.26,0.569,0.617,0.695560154,-11.50320634,0.05240907
18BYD00075,1,1,15,5,KS120435M~1,Ashland,9/19/17,Untreated,5,0.59,3050,0.41,0.73,0.74,0.79,0.78,0.73,0.27,0.788976856,29.52716109,-0.113035389,0.08,0.156,0.203,0.21,0.222,0.515,0.61,0.668222384,-13.24624087,0.059465417
18BYD00076,1,1,16,5,KS120494M~10,Ashland,9/19/17,Untreated,2,0.68,4030,0.48,0.81,0.78,0.82,0.83,0.76,0.23,0.828642978,31.1393716,-0.120210526,0.122,0.178,0.226,0.238,0.263,0.64,0.594,0.654011604,-15.43712792,0.071474323
18BYD00077,1,1,16,4,Everest,Ashland,9/19/17,Untreated,15,0.67,3680,0.51,0.81,0.79,0.81,0.82,0.76,0.2,0.817184331,34.32838921,-0.132791892,0.151,0.191,0.254,0.258,0.277,0.551,0.588,0.653122382,-11.40255137,0.052661709
18BYD00078,1,1,16,3,KS120494M~8,Ashland,9/19/17,Untreated,5,0.65,4280,0.54,0.82,0.81,0.84,0.85,0.82,0.24,0.845481203,41.04698276,-0.157200026,0.142,0.172,0.219,0.24,0.27,0.632,0.578,0.643607752,-15.20867927,0.070549975
18BYD00079,1,1,16,2,Art,Ashland,9/19/17,Untreated,85,0.7,3340,0.54,0.83,0.79,0.81,0.82,0.74,0.32,0.823546012,24.7398104,-0.09435781,0.158,0.199,0.268,0.277,0.289,0.587,0.639,0.7116148,-11.28528237,0.051896989
18BYD00080,1,1,16,1,KS120557M~2,Ashland,9/19/17,Untreated,45,0.63,3580,0.49,0.8,0.73,0.77,0.79,0.74,0.26,0.781621947,33.49258209,-0.1280489,0.117,0.184,0.235,0.247,0.261,0.543,0.62,0.686951919,-11.68205743,0.053054783
18BYD00081,1,1,17,1,KS120592M~4,Ashland,9/19/17,Untreated,50,0.7,4260,0.52,0.85,0.77,0.83,0.82,0.79,0.26,0.826344416,35.96187993,-0.137604244,0.127,0.225,0.279,0.291,0.31,0.623,0.714,0.786517853,-11.45409525,0.052180238
18BYD00082,1,1,17,2,KS120557M~6,Ashland,9/19/17,Untreated,15,0.73,5020,0.52,0.83,0.78,0.83,0.83,0.82,0.23,0.830091671,50.12034856,-0.191308433,0.166,0.209,0.272,0.281,0.298,0.631,0.664,0.697187831,-14.91032445,0.066674035
18BYD00083,1,1,17,3,Art,Ashland,9/19/17,Untreated,60,0.71,3800,0.53,0.82,0.78,0.81,0.81,0.78,0.29,0.811112911,35.72687461,-0.13600361,0.112,0.166,0.226,0.239,0.258,0.602,0.67,0.728363834,-13.70150405,0.062101458
18BYD00084,1,1,17,4,KS120741M~3,Ashland,9/19/17,Untreated,2,0.61,1570,0.09,0.29,0.34,0.35,0.38,0.61,0.33,0.829900848,32.11681264,-0.1237417,0.099,0.104,0.107,0.099,0.1,0.086,0.6,0.697187831,-14.91032445,0.066674035
18BYD00085,1,1,17,5,KS120643M~9,Ashland,9/19/17,Untreated,20,0.66,4370,0.53,0.84,0.82,0.84,0.84,0.8,0.23,0.841331416,36.60131138,-0.140744861,0.161,0.211,0.263,0.275,0.29,0.582,0.646,0.734449324,-10.63675214,0.048505401
18BYD00086,1,1,18,5,KS120332M~11,Ashland,9/19/17,Untreated,40,0.63,4010,0.48,0.81,0.78,0.81,0.82,0.78,0.26,0.816182114,35.82336512,-0.137018192,0.14,0.208,0.262,0.271,0.287,0.539,0.626,0.697187831,-14.91032445,0.066674035
18BYD00087,1,1,18,4,KS120302M~7,Ashland,9/19/17,Untreated,45,0.69,3410,0.51,0.82,0.8,0.84,0.84,0.79,0.28,0.842744757,31.77333895,-0.1216157,0.121,0.189,0.246,0.261,0.278,0.605,0.689,0.75526296,-12.76455741,0.057935723
18BYD00088,1,1,18,3,Everest,Ashland,9/19/17,Untreated,15,0.66,3630,0.55,0.83,0.79,0.84,0.84,0.79,0.22,0.841983618,34.82263331,-0.134314357,0.133,0.191,0.239,0.259,0.272,0.553,0.612,0.672458877,-11.75764739,0.053865259
18BYD00089,1,1,18,2,KS120493M~5,Ashland,9/19/17,Untreated,15,0.74,3280,0.52,0.84,0.79,0.84,0.85,0.82,0.28,0.845591216,39.1158145,-0.149134588,0.168,0.223,0.279,0.293,0.319,0.65,0.705,0.789900483,-11.548149,0.05286024
18BYD00090,1,1,18,1,KS120642M~11,Ashland,9/19/17,Untreated,20,0.66,3250,0.54,0.85,0.78,0.83,0.83,0.77,0.21,0.832809861,33.18378402,-0.128355599,0.147,0.199,0.248,0.268,0.279,0.586,0.509,0.573961064,-13.57122696,0.064502557
18BYD00091,1,1,19,1,KS120428M~1,Ashland,9/19/17,Untreated,5,0.66,4430,0.42,0.74,0.72,0.71,0.69,0.72,0.28,0.829900848,32.11681264,-0.1237417,0.103,0.188,0.236,0.243,0.261,0.573,0.636,0.697187831,-14.91032445,0.066674035
18BYD00092,1,1,19,2,KS120332M~3,Ashland,9/19/17,Untreated,20,0.61,3330,0.49,0.79,0.77,0.79,0.79,0.76,0.27,0.791067885,36.10203097,-0.137676003,0.129,0.191,0.236,0.248,0.274,0.551,0.623,0.697187831,-14.91032445,0.066674035
18BYD00093,1,1,19,3,KS120612M~4,Ashland,9/19/17,Untreated,55,0.67,3700,0.53,0.83,0.8,0.82,0.82,0.77,0.27,0.822768503,31.68237702,-0.12134424,0.111,0.201,0.257,0.273,0.276,0.606,0.655,0.716880685,-13.10023931,0.060103846
18BYD00094,1,1,19,4,Art,Ashland,9/19/17,Untreated,65,0.67,3790,0.52,0.83,0.83,0.84,0.85,0.77,0.29,0.851552513,27.10784222,-0.104003683,0.105,0.175,0.235,0.242,0.264,0.617,0.632,0.686809,-14.47236303,0.066432539
18BYD00095,1,1,19,5,KS120004M~8,Ashland,9/19/17,Untreated,15,0.65,4080,0.56,0.86,0.84,0.85,0.86,0.79,0.22,0.858149777,32.49728148,-0.125702098,0.167,0.216,0.266,0.281,0.293,0.574,0.608,0.697187831,-14.91032445,0.066674035
18BYD00096,1,1,20,5,KS120081M~5,Ashland,9/19/17,Untreated,5,0.66,4610,0.58,0.83,0.81,0.83,0.84,0.81,0.23,0.835468126,41.29709722,-0.158296109,0.162,0.204,0.254,0.275,0.29,0.601,0.628,0.697187831,-14.91032445,0.066674035
18BYD00097,1,1,20,4,KS120494M~9,Ashland,9/19/17,Untreated,1,0.69,4260,0.48,0.78,0.78,0.82,0.84,0.83,0.23,0.829900848,32.11681264,-0.1237417,0.107,0.162,0.21,0.231,0.25,0.616,0.596,0.655696456,-15.98242322,0.073499927
