plot_id,rep,block,range,column,entry,location,planting_date,trt,byd,ptht,yield,ndvi_032817,ndvi_041317,ndvi_050117,ndvi_050917,ndvi_052117,ndvi_052317,ndvi_053017,ndvi_060517,ndvi_061317,ndvi_phi1,ndvi_phi2,ndvi_phi3,pthtd_032817,pthtd_041317,pthtd_050117,pthtd_050917,pthtd_052117,pthtd_052317,pthtd_053017,pthtd_060517,pthtd_061317,pthtd_phi1,pthtd_phi2,pthtd_phi3
17BYD00257,3,5,5,9,KS12DH0229-51,Rocky,9/12/16,Untreated,15,0.92,3510,0.83,0.85,0.84,0.83,0.72,0.76,0.62,0.4,0.36,0.85427768,27.87910777,-0.103822166,0.339,0.539,0.657,0.749,0.66,0.691,0.708,0.836,0.821,0.787022884,-12.79355339,0.062893663
17BYD00258,3,5,5,10,KS090373K-2,Rocky,9/12/16,Untreated,10,1,4900,0.85,0.87,0.85,0.85,0.76,0.8,0.63,0.4,0.35,0.871572828,30.80090389,-0.114907453,0.348,0.582,0.748,0.868,0.739,0.801,0.802,0.974,0.951,0.903248048,-14.31584903,0.069514588
17BYD00259,3,5,5,11,KS090049K-14,Rocky,9/12/16,Untreated,10,0.98,5650,0.86,0.89,0.87,0.86,0.81,0.85,0.72,0.56,0.41,0.880243998,33.31502629,-0.122419761,0.341,0.553,0.769,0.92,0.752,0.879,0.89,0.954,0.939,0.937085469,-13.93264808,0.066943577
17BYD00260,3,5,5,12,Art,Rocky,9/12/16,Untreated,50,0.98,3870,0.82,0.87,0.86,0.85,0.77,0.82,0.65,0.47,0.4,0.864776501,29.59471719,-0.109340959,0.338,0.556,0.738,0.841,0.722,0.741,0.733,0.899,0.919,0.848914227,-14.44647427,0.070309855
17BYD00261,3,5,6,12,KS12DH0090-36,Rocky,9/12/16,Untreated,25,0.96,4630,0.8,0.85,0.85,0.84,0.78,0.83,0.68,0.5,0.4,0.847266842,32.93924558,-0.121258495,0.304,0.5,0.724,0.815,0.714,0.747,0.797,0.887,0.887,0.856851046,-14.14976551,0.06763254
17BYD00262,3,5,6,11,KS090438M-2,Rocky,9/12/16,Untreated,10,1.01,4000,0.85,0.88,0.86,0.85,0.76,0.8,0.62,0.43,0.4,0.880501372,26.76226004,-0.09933047,0.325,0.545,0.709,0.786,0.719,0.726,0.721,0.86,0.904,0.828764747,-14.35003056,0.069835142
17BYD00263,3,5,6,10,KS090391M-2,Rocky,9/12/16,Untreated,25,0.92,4490,0.83,0.86,0.82,0.83,0.73,0.79,0.63,0.44,0.37,0.850718723,28.69450764,-0.106403281,0.283,0.457,0.64,0.802,0.738,0.787,0.822,0.841,0.852,0.863283241,-13.40984059,0.063228833
17BYD00264,3,5,6,9,LCSPistol,Rocky,9/12/16,Untreated,20,0.96,4990,0.87,0.88,0.87,0.87,0.79,0.84,0.67,0.47,0.36,0.885879534,32.70880102,-0.121442311,0.349,0.549,0.671,0.859,0.79,0.853,0.879,0.94,0.915,0.951239067,-11.39940299,0.054392016
17BYD00265,3,5,7,9,KS12DH0230-30,Rocky,9/12/16,Untreated,20,0.99,4720,0.89,0.9,0.88,0.87,0.79,0.82,0.65,0.48,0.4,0.904230906,27.37600753,-0.101429766,0.375,0.601,0.763,0.875,0.77,0.786,0.849,0.956,0.936,0.900211616,-13.1633118,0.064465168
17BYD00266,3,5,7,10,KS090391K-2,Rocky,9/12/16,Untreated,35,0.87,4200,0.86,0.9,0.86,0.87,0.8,0.83,0.71,0.61,0.42,0.879047346,31.65069178,-0.115882579,0.319,0.457,0.631,0.737,0.721,0.726,0.749,0.768,0.805,0.807559352,-11.89304852,0.057002885
17BYD00267,3,5,7,11,Everest,Rocky,9/12/16,Untreated,5,0.99,5370,0.86,0.9,0.88,0.88,0.81,0.85,0.72,0.54,0.36,0.887519266,36.2034929,-0.133837435,0.33,0.542,0.715,0.855,0.719,0.817,0.825,0.899,0.905,0.884019499,-13.70779541,0.066154628
17BYD00268,3,5,7,12,KS090028K-4,Rocky,9/12/16,Untreated,20,1.01,3820,0.87,0.89,0.88,0.87,0.81,0.84,0.71,0.58,0.41,0.886342755,32.1123268,-0.11794735,0.361,0.546,0.745,0.882,0.75,0.743,0.783,0.947,0.937,0.89905938,-12.87351193,0.062294335
17BYD00269,3,5,8,12,KS12DH0229-99,Rocky,9/12/16,Untreated,20,0.91,4890,0.82,0.89,0.88,0.88,0.83,0.86,0.73,0.62,0.45,0.875248684,34.66386683,-0.126532562,0.287,0.474,0.621,0.745,0.688,0.694,0.719,0.765,0.821,0.78372439,-13.06864835,0.062814724
17BYD00270,3,5,8,11,KS090410M-3,Rocky,9/12/16,Untreated,30,0.93,4040,0.8,0.87,0.88,0.89,0.82,0.84,0.74,0.62,0.43,0.864019696,37.17671289,-0.135885281,0.306,0.526,0.698,0.798,0.664,0.649,0.671,0.817,0.871,0.783429755,-16.21844252,0.078819347
17BYD00271,3,5,8,10,KS090633K-7,Rocky,9/12/16,Untreated,5,1.01,3850,0.82,0.89,0.89,0.9,0.87,0.89,0.82,0.73,0.46,0.879362258,52.51430412,-0.191350596,0.321,0.516,0.704,0.849,0.766,0.765,0.801,0.911,0.929,0.894762858,-13.33139896,0.063703662
17BYD00272,3,5,8,9,KS090028K-25,Rocky,9/12/16,Untreated,10,1.03,4190,0.87,0.9,0.88,0.87,0.81,0.85,0.71,0.55,0.39,0.890093393,33.21002806,-0.122429514,0.367,0.568,0.793,0.897,0.734,0.811,0.859,0.969,0.958,0.924425291,-13.60314181,0.065855573
17BYD00273,3,5,9,9,Art,Rocky,9/12/16,Untreated,70,0.95,3030,0.86,0.89,0.87,0.86,0.79,0.83,0.71,0.63,0.43,0.87528892,31.21475615,-0.114007248,0.374,0.604,0.714,0.846,0.728,0.738,0.745,0.874,0.884,0.829896674,-14.73710574,0.072971611
17BYD00274,3,5,9,10,KS12DH0296-159,Rocky,9/12/16,Untreated,5,0.89,4550,0.85,0.91,0.89,0.9,0.86,0.87,0.77,0.66,0.43,0.891864757,39.91565341,-0.146009941,0.347,0.56,0.687,0.81,0.736,0.76,0.832,0.855,0.854,0.848851076,-12.76353291,0.062349777
17BYD00275,3,5,9,11,KS090049K-6,Rocky,9/12/16,Untreated,15,0.85,4270,0.86,0.91,0.88,0.89,0.85,0.88,0.78,0.71,0.5,0.888071024,38.05929449,-0.137986748,0.354,0.573,0.679,0.883,0.723,0.664,0.748,0.836,0.875,0.819237948,-14.54786988,0.071806363
17BYD00276,3,5,9,12,T158,Rocky,9/12/16,Untreated,30,0.95,5300,0.86,0.9,0.9,0.9,0.85,0.87,0.76,0.67,0.45,0.893631785,37.23384542,-0.135878304,0.389,0.596,0.737,0.883,0.837,0.801,0.873,0.95,0.967,0.941167633,-12.02765412,0.058647473
17BYD00277,3,5,10,12,KS12DH0214-65,Rocky,9/12/16,Untreated,25,0.93,5190,0.92,0.93,0.91,0.9,0.84,0.86,0.74,0.62,0.44,0.924723496,30.21898671,-0.110739744,0.388,0.625,0.772,0.815,0.769,0.759,0.855,0.891,0.902,0.858785319,-14.95306752,0.074226494
17BYD00278,3,5,10,11,HotRod,Rocky,9/12/16,Untreated,15,0.96,5450,0.84,0.91,0.9,0.9,0.87,0.9,0.8,0.72,0.47,0.891490181,45.41690329,-0.165381328,0.321,0.516,0.644,0.832,0.793,0.783,0.848,0.88,0.909,0.916340126,-11.9001215,0.056455088
17BYD00279,3,5,10,10,Everest,Rocky,9/12/16,Untreated,15,0.89,5120,0.89,0.92,0.9,0.91,0.86,0.87,0.79,0.67,0.38,0.903436917,44.60890461,-0.163917206,0.35,0.579,0.722,0.876,0.742,0.66,0.713,0.824,0.862,0.806322948,-17.1073246,0.084041364
17BYD00280,3,5,10,9,KS12DH0214-95,Rocky,9/12/16,Untreated,50,0.83,4270,0.9,0.93,0.89,0.88,0.81,0.83,0.71,0.59,0.39,0.909145472,30.52222473,-0.112432601,0.334,0.518,0.651,0.805,0.701,0.646,0.706,0.802,0.798,0.777144016,-14.08055173,0.068920621
17BYD00281,3,5,11,9,KS12DH0013-37,Rocky,9/12/16,Untreated,25,0.95,3830,0.84,0.91,0.89,0.88,0.85,0.87,0.78,0.71,0.51,0.883155266,37.50644583,-0.135762,0.32,0.54,0.683,0.844,0.8,0.803,0.806,0.891,0.905,0.887787936,-13.82610077,0.066315189
17BYD00282,3,5,11,10,KS12DH0023-118,Rocky,9/12/16,Untreated,35,0.88,3960,0.86,0.9,0.89,0.9,0.86,0.87,0.79,0.73,0.49,0.887417018,41.82921168,-0.151850998,0.329,0.548,0.706,0.871,0.839,0.87,0.907,0.916,0.902,0.930147225,-13.67694496,0.065356273
17BYD00283,3,5,11,11,KS12DH0296-156,Rocky,9/12/16,Untreated,30,0.93,6410,0.87,0.91,0.88,0.89,0.83,0.85,0.76,0.64,0.36,0.88591054,42.69379202,-0.157119254,0.31,0.545,0.653,0.793,0.683,0.72,0.817,0.841,0.838,0.820148618,-13.57708007,0.066036483
17BYD00284,3,5,11,12,KS090041K-1,Rocky,9/12/16,Untreated,10,0.96,4960,0.88,0.92,0.9,0.9,0.86,0.86,0.79,0.65,0.39,0.900783806,42.35719699,-0.155585845,0.332,0.565,0.712,0.84,0.713,0.7,0.752,0.896,0.88,0.830978981,-15.67224663,0.076445313
17BYD00285,3,5,12,12,KS090616K-4,Rocky,9/12/16,Untreated,25,1.02,5210,0.86,0.91,0.91,0.91,0.84,0.85,0.77,0.64,0.39,0.897038923,39.70038321,-0.145840206,0.34,0.538,0.72,0.859,0.74,0.705,0.723,0.958,0.966,0.887964506,-12.48484843,0.060234888
17BYD00286,3,5,12,11,Art,Rocky,9/12/16,Untreated,65,0.93,3440,0.83,0.87,0.86,0.84,0.76,0.81,0.67,0.56,0.39,0.858095579,30.62006445,-0.112555179,0.327,0.551,0.612,0.797,0.687,0.68,0.674,0.894,0.899,0.84222253,-10.99265919,0.053433553
17BYD00287,3,5,12,10,KS090710K-1,Rocky,9/12/16,Untreated,15,0.93,4740,0.8,0.85,0.86,0.88,0.83,0.85,0.75,0.62,0.4,0.853774196,42.90999852,-0.157233103,0.277,0.467,0.531,0.738,0.664,0.665,0.7,0.843,0.855,0.876221961,-9.392424769,0.043736408
17BYD00288,3,5,12,9,KS12DH0156-4,Rocky,9/12/16,Untreated,25,0.78,5190,0.86,0.91,0.88,0.87,0.8,0.86,0.72,0.61,0.41,0.886024718,33.62848322,-0.1233461,0.32,0.511,0.645,0.759,0.73,0.738,0.761,0.768,0.763,0.78185437,-14.07366586,0.06846729
17BYD00289,3,5,13,9,KS090529K-1,Rocky,9/12/16,Untreated,10,0.95,3600,0.84,0.89,0.86,0.86,0.78,0.83,0.67,0.54,0.39,0.873137575,30.97346659,-0.11414083,0.319,0.51,0.63,0.831,0.755,0.75,0.782,0.909,0.905,0.896238847,-11.54295313,0.054972054
17BYD00290,3,5,13,10,KS090391K-10,Rocky,9/12/16,Untreated,45,0.95,3510,0.87,0.9,0.88,0.88,0.79,0.81,0.69,0.56,0.39,0.891430448,29.8672197,-0.110068986,0.363,0.58,0.752,0.862,0.77,0.806,0.803,0.901,0.933,0.884364748,-13.89258875,0.067667289
17BYD00291,3,5,13,11,SY-WOLF,Rocky,9/12/16,Untreated,15,0.99,4640,0.88,0.92,0.89,0.9,0.84,0.87,0.76,0.66,0.4,0.898351435,39.56307271,-0.145136469,0.334,0.565,0.67,0.863,0.782,0.812,0.827,0.918,0.915,0.905326702,-12.87874976,0.0620375
17BYD00292,3,5,13,12,KS12DH0296-48,Rocky,9/12/16,Untreated,15,0.89,5520,0.87,0.91,0.9,0.89,0.82,0.84,0.69,0.47,0.35,0.90497629,33.98727759,-0.126422146,0.346,0.585,0.711,0.804,0.735,0.772,0.825,0.876,0.84,0.841183683,-14.31690718,0.07012046
17BYD00293,3,5,14,12,Everest,Rocky,9/12/16,Untreated,10,0.94,4980,0.87,0.91,0.89,0.89,0.82,0.84,0.73,0.53,0.34,0.896191816,37.18018646,-0.137787207,0.337,0.557,0.709,0.823,0.739,0.734,0.833,0.907,0.893,0.872398978,-13.42062762,0.065176427
17BYD00294,3,5,14,11,WB-CEDAR,Rocky,9/12/16,Untreated,25,0.88,5180,0.83,0.88,0.86,0.86,0.78,0.83,0.68,0.54,0.37,0.865563595,33.58411661,-0.123912067,0.347,0.549,0.713,0.803,0.683,0.762,0.776,0.864,0.869,0.844723502,-12.27292539,0.059869613
17BYD00295,3,5,14,10,KS090028K-26,Rocky,9/12/16,Untreated,25,0.94,4980,0.84,0.9,0.88,0.89,0.83,0.85,0.74,0.62,0.39,0.880884327,38.65309774,-0.141975828,0.327,0.513,0.689,0.857,0.765,0.847,0.875,0.911,0.937,0.94236972,-11.97580464,0.056658231
17BYD00296,3,5,14,9,WB4458,Rocky,9/12/16,Untreated,20,0.87,5230,0.79,0.86,0.87,0.87,0.8,0.85,0.72,0.62,0.45,0.853057521,35.30252514,-0.128640447,0.259,0.467,0.598,0.804,0.698,0.716,0.724,0.831,0.884,0.834148993,-13.41781861,0.063264115
17BYD00297,3,5,15,9,KS090501K-12,Rocky,9/12/16,Untreated,20,0.89,3690,0.83,0.89,0.87,0.86,0.79,0.84,0.69,0.58,0.41,0.870734372,32.05338725,-0.117610898,0.316,0.499,0.646,0.79,0.757,0.732,0.758,0.833,0.857,0.840912268,-13.03258957,0.062405654
17BYD00298,3,5,15,10,Art,Rocky,9/12/16,Untreated,60,0.91,3490,0.85,0.89,0.86,0.86,0.78,0.81,0.69,0.55,0.39,0.873807521,30.78071003,-0.113325697,0.358,0.586,0.738,0.846,0.749,0.731,0.742,0.88,0.919,0.844601573,-14.74233151,0.072243789
17BYD00299,3,5,15,11,KS090485K-11,Rocky,9/12/16,Untreated,20,0.9,3230,0.83,0.88,0.87,0.86,0.8,0.81,0.67,0.52,0.37,0.870421283,32.56103057,-0.120332811,0.338,0.551,0.648,0.762,0.656,0.585,0.616,0.817,0.849,0.75510579,-14.62436749,0.072301491
17BYD00300,3,5,15,12,KS090529K-18,Rocky,9/12/16,Untreated,30,0.9,4330,0.88,0.9,0.87,0.87,0.8,0.83,0.69,0.54,0.37,0.890162953,32.21102628,-0.119042921,0.333,0.548,0.781,0.835,0.771,0.783,0.782,0.874,0.852,0.845391642,-17.02334085,0.082518847
17BYD00301,3,6,16,12,KS090373K-7,Rocky,9/12/16,Treated,5,1.05,6780,0.88,0.92,0.91,0.91,0.85,0.88,0.78,0.57,0.34,0.909581632,42.5420535,-0.157405562,0.363,0.624,0.824,0.959,0.834,0.969,0.985,1.009,0.971,0.9960251,-14.7827413,0.071329567
17BYD00302,3,6,16,11,KS12DH0090-83,Rocky,9/12/16,Treated,10,1,7380,0.84,0.9,0.9,0.91,0.88,0.9,0.82,0.72,0.44,0.891966508,51.06905937,-0.186516018,0.314,0.476,0.664,0.855,0.809,0.837,0.857,0.907,0.932,0.947197597,-12.55213556,0.05876819
17BYD00303,3,6,16,10,KS090438M-2,Rocky,9/12/16,Treated,5,1.02,6810,0.89,0.93,0.91,0.92,0.86,0.86,0.76,0.56,0.41,0.921918655,34.05981666,-0.125525631,0.404,0.671,0.84,0.968,0.815,0.745,0.908,0.876,0.951,0.904800035,-18.19374722,0.089843468
17BYD00304,3,6,16,9,Art,Rocky,9/12/16,Treated,15,0.96,7380,0.87,0.92,0.92,0.91,0.85,0.87,0.78,0.56,0.36,0.910578643,40.08120787,-0.148162863,0.359,0.622,0.769,0.967,0.795,0.734,0.859,0.947,0.935,0.901049114,-16.35784066,0.07981164
17BYD00305,3,6,17,9,LCSPistol,Rocky,9/12/16,Treated,5,0.9,7400,0.9,0.93,0.92,0.92,0.85,0.87,0.77,0.59,0.38,0.922131862,37.08850465,-0.136834917,0.408,0.621,0.777,0.969,0.646,0.661,0.685,0.842,0.875,0.818890447,-18.5506951,0.092642308
17BYD00306,3,6,17,10,KS090049K-8,Rocky,9/12/16,Treated,5,0.97,8170,0.88,0.93,0.92,0.92,0.86,0.88,0.8,0.64,0.37,0.912612075,43.81751571,-0.161359246,0.365,0.58,0.771,0.96,0.883,0.817,0.898,0.944,0.905,0.937425914,-15.20256414,0.073607502
17BYD00307,3,6,17,11,KS12DH0296-48,Rocky,9/12/16,Treated,5,1,7040,0.87,0.91,0.91,0.91,0.84,0.85,0.74,0.47,0.32,0.908639396,39.30180055,-0.146360409,0.35,0.603,0.773,0.853,0.788,0.674,0.824,0.846,0.833,0.827337426,-18.48459515,0.091199039
17BYD00308,3,6,17,12,KS12DH0214-95,Rocky,9/12/16,Treated,5,0.91,6380,0.89,0.92,0.9,0.9,0.82,0.82,0.71,0.48,0.33,0.911637992,34.55019073,-0.128645686,0.354,0.546,0.728,0.888,0.699,0.602,0.765,0.792,0.797,0.790628798,-16.81911359,0.082730604
17BYD00309,3,6,18,12,KS090633K-7,Rocky,9/12/16,Treated,0,1,3960,0.86,0.91,0.9,0.92,0.87,0.88,0.81,0.67,0.36,0.897529974,50.89969123,-0.187245417,0.356,0.561,0.751,0.919,0.776,0.808,0.829,0.971,0.933,0.922468158,-14.4390087,0.069832094
17BYD00310,3,6,18,11,Everest,Rocky,9/12/16,Treated,5,0.96,6860,0.89,0.92,0.91,0.91,0.85,0.86,0.74,0.53,0.34,0.915328723,38.03338402,-0.141110084,0.381,0.627,0.805,0.877,0.82,0.823,0.842,0.906,0.861,0.882622769,-16.7478582,0.082510656
17BYD00311,3,6,18,10,KS090028K-19,Rocky,9/12/16,Treated,0,0.99,6580,0.86,0.92,0.92,0.92,0.86,0.89,0.82,0.69,0.39,0.902954358,49.41451753,-0.181342969,0.365,0.566,0.737,0.967,0.852,0.869,0.91,0.944,0.908,0.951545725,-14.06579828,0.067766082
17BYD00312,3,6,18,9,KS090410M-3,Rocky,9/12/16,Treated,10,0.99,6820,0.85,0.92,0.91,0.92,0.85,0.87,0.79,0.65,0.42,0.901371584,40.02960137,-0.146672233,0.381,0.636,0.728,0.901,0.675,0.49,0.624,0.602,0.671,0.923268294,-10.90929345,0.052533744
17BYD00313,3,6,19,9,KS090438K-9,Rocky,9/12/16,Treated,5,0.98,7110,0.88,0.92,0.91,0.91,0.87,0.88,0.79,0.65,0.43,0.90981252,39.09424177,-0.143199371,0.383,0.639,0.854,0.997,0.864,0.806,0.858,0.908,0.95,0.925620993,-17.99271674,0.088164368
17BYD00314,3,6,19,10,KS12DH0296-47,Rocky,9/12/16,Treated,0,1.02,6430,0.89,0.92,0.91,0.91,0.84,0.85,0.72,0.5,0.35,0.917693173,35.29213003,-0.131109963,0.417,0.679,0.897,0.944,0.923,0.897,0.966,0.969,0.946,0.978860244,-16.40696305,0.080829475
17BYD00315,3,6,19,11,Art,Rocky,9/12/16,Treated,10,0.98,6730,0.87,0.91,0.89,0.91,0.85,0.86,0.74,0.51,0.33,0.903899298,39.93209871,-0.148278351,0.386,0.673,0.837,0.971,0.874,0.81,0.883,0.959,0.939,0.931316942,-17.4826484,0.085699002
17BYD00316,3,6,19,12,KS12DH0229-99,Rocky,9/12/16,Treated,15,0.91,6050,0.84,0.9,0.9,0.91,0.86,0.88,0.77,0.59,0.36,0.89469892,43.28112685,-0.159669853,0.335,0.557,0.733,0.823,0.734,0.778,0.835,0.879,0.873,0.858466206,-14.02053805,0.068045914
17BYD00317,3,6,20,12,KS090391M-2,Rocky,9/12/16,Treated,5,0.96,6530,0.86,0.91,0.9,0.9,0.86,0.89,0.78,0.63,0.37,0.897532508,44.63796524,-0.16432702,0.324,0.528,0.686,0.888,0.889,0.868,0.916,0.934,0.929,0.961504376,-13.20360954,0.062621336
17BYD00318,3,6,20,11,KS090028K-25,Rocky,9/12/16,Treated,10,1.03,7080,0.89,0.91,0.91,0.91,0.86,0.86,0.75,0.56,0.36,0.912417356,38.09472176,-0.140896717,0.387,0.608,0.781,0.97,0.737,0.723,0.786,0.887,0.94,0.881364062,-16.50000904,0.081090884
17BYD00319,3,6,20,10,KS090373K-2,Rocky,9/12/16,Treated,0,1.04,6930,0.88,0.92,0.91,0.91,0.85,0.88,0.76,0.5,0.34,0.914805192,39.83796427,-0.147944207,0.359,0.618,0.87,0.985,0.936,0.946,0.976,1.007,0.987,1.005532327,-16.52570781,0.079617989
17BYD00320,3,6,20,9,KS090028K-26,Rocky,9/12/16,Treated,5,1.05,7240,0.86,0.92,0.92,0.91,0.87,0.9,0.8,0.64,0.37,0.906956367,46.20652064,-0.170117404,0.376,0.598,0.788,0.984,0.899,0.926,0.942,0.976,0.959,0.993138257,-14.15878932,0.068131805
17BYD00321,3,6,21,9,WB4458,Rocky,9/12/16,Treated,5,1.02,7340,0.83,0.89,0.9,0.89,0.86,0.89,0.79,0.6,0.39,0.887460443,43.79222763,-0.161031422,0.308,0.54,0.797,0.929,0.789,0.826,0.897,0.958,0.957,0.932988524,-16.24474485,0.077515031
17BYD00322,3,6,21,10,Everest,Rocky,9/12/16,Treated,5,1.02,6490,0.87,0.91,0.9,0.9,0.84,0.86,0.74,0.51,0.33,0.903264265,39.49505387,-0.146648087,0.346,0.585,0.783,0.873,0.878,0.883,0.918,0.942,0.888,0.931272415,-15.97398639,0.077169062
17BYD00323,3,6,21,11,KS090529K-1,Rocky,9/12/16,Treated,10,0.9,5430,0.8,0.83,0.84,0.84,0.83,0.86,0.76,0.67,0.44,0.836247509,47.56512686,-0.173299566,0.299,0.5,0.61,0.791,0.766,0.781,0.83,0.901,0.907,0.928998856,-10.91959945,0.051356924
17BYD00324,3,6,21,12,KS12DH0156-4,Rocky,9/12/16,Treated,5,0.89,7740,0.86,0.92,0.92,0.91,0.89,0.91,0.82,0.72,0.42,0.905875452,50.80237316,-0.185950652,0.324,0.505,0.665,0.77,0.748,0.765,0.795,0.836,0.853,0.848990024,-12.11310754,0.058339235
17BYD00325,3,6,22,12,HotRod,Rocky,9/12/16,Treated,5,0.94,6070,0.83,0.89,0.9,0.9,0.85,0.88,0.77,0.62,0.4,0.886517914,41.70488005,-0.15312514,0.32,0.517,0.69,0.853,0.843,0.844,0.902,0.904,0.895,0.93602164,-12.93180676,0.06126013
17BYD00326,3,6,22,11,KS090616K-4,Rocky,9/12/16,Treated,5,1.01,5900,0.84,0.87,0.88,0.89,0.85,0.87,0.78,0.62,0.36,0.875607787,47.2596465,-0.173943267,0.352,0.593,0.751,0.938,0.806,0.815,0.823,0.974,0.992,0.935145224,-13.85141804,0.066842882
17BYD00327,3,6,22,10,KS090633K-11,Rocky,9/12/16,Treated,5,1.07,5340,0.88,0.9,0.9,0.91,0.83,0.83,0.69,0.46,0.31,0.907138407,36.84614846,-0.137530145,0.377,0.594,0.817,1.055,0.754,0.623,0.651,0.675,0.939,0.923268294,-10.90929345,0.052533744
17BYD00328,3,6,22,9,Art,Rocky,9/12/16,Treated,10,1.04,7200,0.88,0.91,0.91,0.89,0.83,0.87,0.71,0.39,0.3,0.91079991,40.45049397,-0.151528972,0.364,0.651,0.829,0.955,0.857,0.845,0.935,0.978,0.972,0.952234441,-16.24816855,0.079101889
17BYD00329,3,6,23,9,KS12DH0090-36,Rocky,9/12/16,Treated,5,0.94,5410,0.82,0.86,0.87,0.85,0.81,0.85,0.7,0.48,0.36,0.863563986,37.15144609,-0.13754888,0.343,0.556,0.715,0.863,0.765,0.852,0.877,0.903,0.894,0.912105261,-12.8786248,0.061974508
17BYD00330,3,6,23,10,KS12DH0214-65,Rocky,9/12/16,Treated,0,0.86,5930,0.88,0.9,0.89,0.88,0.8,0.84,0.64,0.38,0.33,0.904531438,33.9720682,-0.127323123,0.409,0.645,0.779,0.823,0.794,0.799,0.865,0.876,0.855,0.857013304,-16.34936712,0.081562771
17BYD00331,3,6,23,11,KS12DH0296-43,Rocky,9/12/16,Treated,0,0.87,5740,0.89,0.9,0.88,0.86,0.79,0.82,0.65,0.37,0.31,0.898562298,34.51885376,-0.129526374,0.357,0.575,0.73,0.844,0.833,0.855,0.855,0.86,0.832,0.870807134,-15.37502193,0.07524284
17BYD00332,3,6,23,12,KS12DH0296-159,Rocky,9/12/16,Treated,0,0.92,6030,0.87,0.91,0.9,0.89,0.82,0.86,0.7,0.44,0.35,0.906443234,35.224077,-0.13119884,0.37,0.593,0.716,0.845,0.798,0.823,0.86,0.887,0.868,0.880134769,-13.63656461,0.066982402
17BYD00333,3,6,24,12,KS090024K-7,Rocky,9/12/16,Treated,0,0.93,6570,0.86,0.91,0.9,0.89,0.82,0.83,0.71,0.55,0.35,0.896175558,35.26485746,-0.130517388,0.37,0.605,0.772,0.93,0.72,0.735,0.704,0.871,0.894,0.837778531,-17.77595608,0.087742172
17BYD00334,3,6,24,11,Everest,Rocky,9/12/16,Treated,5,0.97,6830,0.87,0.89,0.88,0.87,0.81,0.83,0.68,0.42,0.3,0.889434083,37.76878766,-0.141202844,0.377,0.612,0.744,0.857,0.857,0.846,0.871,0.923,0.902,0.913597889,-14.3742191,0.070451871
17BYD00335,3,6,24,10,KS12DH0296-156,Rocky,9/12/16,Treated,0,1.02,6490,0.86,0.86,0.84,0.83,0.73,0.78,0.63,0.38,0.3,0.861103221,32.64147583,-0.122278717,0.378,0.609,0.674,0.812,0.757,0.791,0.835,0.846,0.794,0.832259211,-13.78289816,0.068276131
17BYD00336,3,6,24,9,KS090391K-2,Rocky,9/12/16,Treated,5,0.88,7210,0.87,0.89,0.88,0.85,0.81,0.86,0.74,0.57,0.38,0.879987615,37.20143584,-0.137000213,0.348,0.539,0.686,0.836,0.82,0.841,0.867,0.873,0.875,0.901928024,-12.57016756,0.060516896
17BYD00337,3,6,25,9,SY-WOLF,Rocky,9/12/16,Treated,5,1.05,6520,0.89,0.91,0.9,0.88,0.84,0.87,0.76,0.55,0.33,0.901182302,41.54183959,-0.153894147,0.364,0.626,0.777,0.954,0.865,0.935,0.934,1.01,1.009,1.002621594,-13.38480434,0.064491747
17BYD00338,3,6,25,10,Art,Rocky,9/12/16,Treated,5,1,6720,0.86,0.88,0.89,0.89,0.83,0.86,0.71,0.43,0.32,0.893163354,39.53635401,-0.147458442,0.386,0.642,0.746,0.967,0.896,0.81,0.939,0.972,0.977,0.969610166,-13.48974023,0.065573035
17BYD00339,3,6,25,11,KS090485K-11,Rocky,9/12/16,Treated,5,1.06,4890,0.89,0.9,0.89,0.88,0.81,0.82,0.67,0.43,0.36,0.906406951,31.47785453,-0.117329426,0.417,0.688,0.875,0.88,0.81,0.736,0.891,0.922,0.943,0.895289205,-17.83245288,0.088923168
17BYD00340,3,6,25,12,KS090529K-18,Rocky,9/12/16,Treated,15,0.96,5480,0.9,0.92,0.89,0.9,0.84,0.85,0.74,0.57,0.38,0.910062077,34.90753377,-0.128828133,0.374,0.597,0.85,0.958,0.85,0.795,0.89,0.932,0.917,0.914977823,-17.14978509,0.083699509
17BYD00341,3,6,26,12,KS090387K-9,Rocky,9/12/16,Treated,5,1.05,6930,0.87,0.91,0.9,0.9,0.87,0.89,0.78,0.62,0.36,0.901253795,44.90394243,-0.165521578,0.368,0.588,0.749,0.992,0.901,0.902,1.018,1.028,0.999,1.035368653,-12.94983829,0.061714909
17BYD00342,3,6,26,11,KS090391K-10,Rocky,9/12/16,Treated,0,1.05,7040,0.89,0.92,0.91,0.9,0.86,0.88,0.73,0.45,0.36,0.92094046,36.76227722,-0.136798918,0.391,0.655,0.752,0.957,0.861,0.881,0.988,1.019,0.979,0.993803509,-12.89300514,0.062888381
17BYD00343,3,6,26,10,KS090041K-1,Rocky,9/12/16,Treated,5,1.02,5810,0.89,0.91,0.89,0.89,0.82,0.85,0.7,0.43,0.3,0.90604828,38.43803166,-0.143708826,0.377,0.627,0.795,0.951,0.974,0.906,0.936,0.978,0.966,0.981760636,-15.17035206,0.073596461
